id,price,neighbourhood_cleansed,room_type,bedrooms,bathrooms,accommodates,amenities,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,longitude,latitude,name,description,sentiment_score
30971587,900.0,Östermalms,Entire home/apt,1.0,1.0,2,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Iron"", ""TV"", ""First aid kit"", ""Kitchen"", ""Heating"", ""Private entrance"", ""Wifi"", ""Shampoo"", ""Breakfast"", ""Smoke alarm"", ""Fire extinguisher"", ""Dryer""]",30,91,1,5.0,18.10026,59.32354,Djurgården in the turist center,"A beautiful apartment on Djurgården facing south overlooking the Stockholm inlet from all rooms and the balcony. Five minutes walk away is the tram-station and a ferry station linking to Gamla stan. Skansen park , ABBA museum, Vasa- and Nordic museum and Tivoli theme park are in the direct neighbourhood as well as two high class restaurants and some nice cafés. 10 min walk or 5 min with tram to Stockholm city / Nybroplan.",1.0
2695984,1085.0,Södermalms,Entire home/apt,1.0,1.0,2,"[""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Host greets you"", ""Wifi"", ""Iron"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Freezer"", ""Smoke alarm"", ""Dishes and silverware"", ""Ethernet connection"", ""Heating"", ""Hot water"", ""Shampoo"", ""Carbon monoxide alarm"", ""Bed linens"", ""Patio or balcony"", ""Children\u2019s books and toys"", ""Toaster"", ""TV with standard cable"", ""Refrigerator"", ""Backyard"", ""Coffee maker""]",1,365,187,4.72,18.08037,59.30755,Magic Trendy City Flat &lt;3,"Beautiful and lovely place with all you need for your accommodation, everything in the flat is to your disposal and the place will be entire for yourselve.<br />Lots of restaurants, bars, shops just seconds away, metro station SKANSTULL is a minute away.",1.0
1236127542087267005,1000.0,Hägersten-Liljeholmens,Private room,1.0,1.0,1,"[""Outdoor dining area"", ""Host greets you"", ""Kitchen"", ""Piano"", ""Wifi"", ""BBQ grill"", ""Smoke alarm"", ""Fire extinguisher""]",1,10,0,,18.00951,59.30396,Vårgatan in Midsommarkransen,Room in charming apartment in lush neighborhoods in Midsommarkransen with proximity to the subway that quickly takes you into central Stockholm.<br /><br />Close to nature and swimming as well as access to a large lush courtyard with barbecue areas and quiet nooks.<br /><br />1 room of about 20 sqm and a private toilet.<br />We share kitchen.<br /><br />It is the room in the pictures that has a hammock that is available for rent and I will rearrange furniture so that there will of course be a bed.<br /><br />I live upstairs.<br />Rented out to women only.,
823730269867374665,1350.0,Bromma,Entire home/apt,2.0,1.0,3,"[""Washer"", ""TV"", ""Kitchen"", ""Wifi"", ""Free parking on premises"", ""Smoke alarm"", ""Fire extinguisher""]",1,365,2,5.0,17.94251973854149,59.335685566368966,Ljuvlig och lugn 3:a utan insyn.,"Unwind in this unique and tranquil space. Bright and airy, with south-facing balcony. Floor 3/3.<br />Only 300 meters from Brommaplan with the subway into town in 10 minutes. There you will find, among other things, several grocery stores and Systembolag.<br />A couple of kilometers down to Lake Mälaren with several swimming areas.<br />Parking is included.",
1191970912353715540,959.0,Bromma,Entire home/apt,2.0,1.0,5,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Long term stays allowed"", ""High chair"", ""Lake access"", ""Indoor fireplace"", ""Bathtub"", ""Wifi"", ""Changing table"", ""Fireplace guards"", ""Radiant heating"", ""Sound system"", ""Iron"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Coffee"", ""Children's playroom"", ""Body soap"", ""Smoke alarm"", ""Fire extinguisher"", ""Waterfront"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Record player"", ""Hot water"", ""Room-darkening shades"", ""Clothing storage"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Children\u2019s books and toys"", ""Baking sheet"", ""Patio or balcony"", ""Oven"", ""Toaster"", ""Blender"", ""Drying rack for clothing"", ""Books and reading material"", ""Children\u2019s dinnerware"", ""Portable fans"", ""Refrigerator"", ""Microwave"", ""Paid street parking off premises"", ""Beach access \u2013 Beachfront"", ""Dishwasher"", ""Crib"", ""Coffee maker""]",2,19,4,5.0,17.98357,59.34048,Charmig lägenhet med sjöutsikt,"Enjoy the tranquility and the fantastic location close to Lake Mälaren and of the view from the balcony. Subway is a short walk away & it takes 10min by subway from Alvik into town.<br />You can also walk over to Kungsholmen. <br /><br />Bring the whole family to this amazing place with lots of room for fun. Close to a cozy beach and swimming jetties. <br /><br />At one of the parks there is access to tennis court, boule courts, football field, skateboard ramps and a small outdoor gym.",
52710762,1557.0,Södermalms,Entire home/apt,1.0,1.0,4,"[""Hair dryer"", ""Hangers"", ""Long term stays allowed"", ""High chair"", ""Wifi"", ""Sun loungers"", ""Iron"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Freezer"", ""Coffee"", ""Keypad"", ""IKEA  induction stove"", ""Coffee maker: Nespresso"", ""Conditioner"", ""Body soap"", ""Shared backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Outdoor furniture"", ""Fire extinguisher"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""EV charger"", ""Hot water"", ""Room-darkening shades"", ""Shampoo"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Bed linens"", ""Baking sheet"", ""Oven"", ""Toaster"", ""Books and reading material"", ""Outdoor dining area"", ""Clothing storage: closet"", ""Central heating"", ""Children\u2019s dinnerware"", ""Refrigerator"", ""Microwave"", ""Dishwasher"", ""Children\u2019s books and toys for ages 0-2 years old"", ""Self check-in"", ""Crib"", ""Shower gel"", ""BBQ grill: charcoal""]",3,1125,96,4.96,18.08438,59.31305,Bright & spacious 1 bedroom in hipster heaven,"This apartment is located in the heart of Södermalm - the third coolest neighborhood in the world according to Vogue Magazine.<br /><br />Cafes, restaurants, parks, beaches, bars, museums - everything you want is within minutes from your door.<br /><br />This apartment is particularly well suited for families with small children. We offer a high chair, baby utensils, baby travel cot, toys and books.",1.0
881512153309237585,1300.0,Spånga-Tensta,Entire home/apt,1.0,1.0,4,"[""Hair dryer"", ""TV"", ""Essentials"", ""Outdoor dining area"", ""Dedicated workspace"", ""Long term stays allowed"", ""Host greets you"", ""Kitchen"", ""Outdoor playground"", ""Refrigerator"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Outdoor furniture"", ""BBQ grill"", ""Smoke alarm"", ""Backyard""]",2,365,5,5.0,17.93453,59.37174,En superfin och mysig tvåan.,"Sit back and relax in this quiet, stylish home.",1.0
968648563627400266,1561.0,Kungsholmens,Entire home/apt,1.0,1.0,3,"[""Wine glasses"", ""Lockbox"", ""Wifi"", ""Crib - available upon request"", ""Sound system"", ""Iron"", ""Dining table"", ""Lake view"", ""Free washer \u2013 In building"", ""Kitchen"", ""Elevator"", ""Freezer"", ""Board games"", ""Body soap"", ""Smoking allowed"", ""Free dryer \u2013 In building"", ""City skyline view"", ""TV"", ""Dishes and silverware"", ""Heating"", ""Shampoo"", ""Cooking basics"", ""Patio or balcony"", ""Toaster"", ""Canal view"", ""Induction stove"", ""Books and reading material"", ""Dedicated workspace"", ""Paid parking on premises"", ""Refrigerator"", ""Microwave"", ""Dishwasher"", ""Self check-in"", ""Shower gel"", ""Coffee maker""]",4,31,23,4.87,18.04939,59.32927,Amazing views central apartment,"Amazing sub-penthouse apartment with incredible unobstructed views at the heart of Stockholm. Located a few minutes from the city central, short walk to Stockholm city hall with many shops and restaurants nearby and rådhuset train station right outside.<br /><br />Enjoy the large balcony with one of the best views of the city skyline, fully equipped kitchen and dining area and office space and living room all to yourself.",1.0
1259490654118506791,1657.0,Södermalms,Entire home/apt,2.0,1.0,4,"[""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Long term stays allowed"", ""Lockbox"", ""Wifi"", ""Luggage dropoff allowed"", ""Paid standalone high chair - available upon request"", ""Iron"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Coffee"", ""Conditioner"", ""Body soap"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Smoke alarm"", ""Fire extinguisher"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Paid parking off premises"", ""Heating"", ""Hot water"", ""Room-darkening shades"", ""Shampoo"", ""Clothing storage"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""Baking sheet"", ""Oven"", ""Dedicated workspace"", ""Refrigerator"", ""Self check-in"", ""Shower gel"", ""Coffee maker""]",2,45,7,5.0,18.084238,59.3152113,Charming apartment in the best parts of Södermalm,"Welcome to our charming 2-bedroom apartment located in the vibrant district of Södermalm, Stockholm. This stylish and comfortable space offers everything you need for a perfect stay, whether you're here for a short visit or a longer stay",1.0
659738330349775256,2000.0,Hässelby-Vällingby,Entire home/apt,5.0,2.0,6,"[""Washer"", ""Hair dryer"", ""Garden view"", ""Iron"", ""TV"", ""First aid kit"", ""Dedicated workspace"", ""Indoor fireplace"", ""Kitchen"", ""Outdoor dining area"", ""Paid parking on premises"", ""Wifi"", ""BBQ grill"", ""Air conditioning"", ""Free parking on premises"", ""Smoke alarm"", ""Fire extinguisher""]",5,1125,0,,17.80133,59.37938,Spacious and cozy house by lake Mälaren,"Enjoy beautiful nature in a quiet spot less than an hour by public transport from Stockholm city (30 min by car). Take a stroll to Lake Mälaren for a swim,, picnic in the forest, and dinner at Riddersvik Mansion, all within 5-10 min walking distance.",
6401684,250.0,Farsta,Private room,1.0,1.0,1,"[""TV with standard cable"", ""Kitchen"", ""Heating"", ""Wifi"", ""Smoke alarm""]",5,1125,20,4.8,18.08772,59.251,Stort ljust rum i lugna Hökarängen,This room is located in cozy Hökarängen .<br />Topfloor with a balcony facing south.<br />Playground and barbecues on one side and woods on the other.<br />The metro station is very near.So is the Hökarängen Centrum and several small lakes for bathing.,1.0
1247899504113839568,1750.0,Södermalms,Entire home/apt,2.0,1.0,3,"[""Washer"", ""Hair dryer"", ""Iron"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""Smoke alarm"", ""Fire extinguisher""]",2,10,0,,18.0360051,59.3189666,Stor och mysig vindslägenhet på Södermalm,"This 80m2 rooftop apartment in Hornstull combines modern design with easy access to cafes, restaurants, grocery shops and the waterfront. The layout includes an open-plan living area that connects to a newly renovated kitchen, and a small balcony with stunning views of the skyline.<br /><br />Two bedrooms. The master bedroom has a large bed. The kids room has a bed, toys and a creative corner. The third room has a sofa, TV and a working space<br />Bathroom with shower, a washing machine with a combined dryer.",
45665622,1368.0,Södermalms,Entire home/apt,1.0,1.0,4,"[""Hair dryer"", ""Hangers"", ""Long term stays allowed"", ""Smart lock"", ""Wifi"", ""Pets allowed"", ""Exterior security cameras on property"", ""Iron"", ""Essentials"", ""Kitchen"", ""Coffee maker: Nespresso"", ""Smoking allowed"", ""Smoke alarm"", ""TV"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Shampoo"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Stove"", ""Oven"", ""Dedicated workspace"", ""Refrigerator"", ""Private entrance"", ""Microwave"", ""Dishwasher"", ""Self check-in""]",3,1125,203,4.84,18.07593,59.31255,Stylish Scandinavian Apt. close to everything.,"Stylish and beautiful apartment  in SOFO, Sthlm's cosiest area, for the business traveller or a romantic weekend for a couple. Comfortable double bed  and sofa bed and all the amenities for a nice stay.<br /><br />10 min walk to Gamla stan. Bars, restaurants and shopping literally a stone's throw away in all directions. Even though we are in the hippest and most lively area in Sthlm, the apartment is located in a calm street so you easily escape from the noise around. Public transport 3 min walk away.",1.0
18653004,1750.0,Kungsholmens,Entire home/apt,4.0,2.0,8,"[""Washer"", ""TV"", ""Hangers"", ""Essentials"", ""Iron"", ""High chair"", ""Long term stays allowed"", ""Host greets you"", ""Kitchen"", ""Heating"", ""Hot water"", ""Wifi"", ""Free parking on premises"", ""Children\u2019s books and toys"", ""Smoke alarm"", ""Fire extinguisher"", ""Dryer""]",7,31,0,,17.99315,59.31904,Green garden sea side city villa,"Embedded in a protected lush garden, our two storey villa offers calm relaxation on a beautiful island in the city center of Stockholm. With two spacious bathrooms, several bedrooms and a livingroom drenched in light we offer you a great basecamp for exploration of the capital of the Nordics. From our house it's a 3 min walk to one of many small beaches in Lake Mälaren and a 10 min bike ride to reach all the nice restaurants and bars in the city centre on Kungsholmen and Södermalm.",
301680,750.0,Älvsjö,Private room,1.0,1.0,2,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Iron"", ""TV"", ""First aid kit"", ""Indoor fireplace"", ""Kitchen"", ""Heating"", ""Pets allowed"", ""Wifi"", ""Shampoo"", ""Breakfast"", ""Free parking on premises"", ""Smoke alarm"", ""Fire extinguisher"", ""Gym""]",1,1125,38,4.63,17.99165,59.27635,one cosy double room for rent,"there are several rooms in the house, the smallest for 300 (breakfast selfservice), the double room for 750,  if you get the bigger room for the lower price,breakfast is self-service. It means that there is coffee or tea, marmelade and bread for you.",1.0
53813768,1400.0,Södermalms,Entire home/apt,1.0,1.0,2,"[""Washer"", ""Hair dryer"", ""Long term stays allowed"", ""Smart lock"", ""Wifi"", ""River view"", ""Iron"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Coffee"", ""Conditioner"", ""Body soap"", ""Free dryer \u2013 In building"", ""Smoke alarm"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Baking sheet"", ""Oven"", ""Books and reading material"", ""Dedicated workspace"", ""Paid parking on premises"", ""Central heating"", ""Refrigerator"", ""Microwave"", ""Dishwasher"", ""Self check-in"", ""Coffee maker""]",3,730,24,4.96,18.032921070699427,59.318962004688814,Cozy ‘20s apartment in Söder,"✨ Welcome to my cozy apartment in Hornstull, one of Stockholm's trendiest neighborhoods. Here you can relax in a tastefully furnished space with a charming canal view, you can step out to find great restaurants, lively bars, and unique shops just around the corner. You can also enjoy scenic walks along Södermälarstrand and Långholmen.<br /><br />The apartment is on the 2nd floor with easy elevator access and just a 5-minute walk from buses and the metro.",1.0
48606174,850.0,Södermalms,Private room,1.0,1.5,2,"[""Washer"", ""Wine glasses"", ""Hangers"", ""Private patio or balcony"", ""Smart lock"", ""Barbecue utensils"", ""Single level home"", ""Rice maker"", ""Wifi"", ""Air conditioning"", ""Pets allowed"", ""Iron"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Body soap"", ""Smoke alarm"", ""Fire extinguisher"", ""Dryer"", ""Waterfront"", ""Cleaning products"", ""Dishes and silverware"", ""Ethernet connection"", ""Heating"", ""Piano"", ""Hot water"", ""Room-darkening shades"", ""BBQ grill"", ""Shampoo"", ""Cooking basics"", ""Bed linens"", ""Stainless steel induction stove"", ""Baking sheet"", ""Oven"", ""Game console: PS4"", ""Shared sauna"", ""Drying rack for clothing"", ""Outdoor dining area"", ""TV with standard cable"", ""Dedicated workspace"", ""Bluesound sound system"", ""Refrigerator"", ""Microwave"", ""Paid street parking off premises"", ""Dishwasher"", ""Self check-in"", ""Coffee maker""]",4,20,18,4.94,18.08951,59.30382,Big room in designer apartment w indoor parking,,1.0
